index,node_i,node_j,x_pu,r_pu,capacity,contingency
l993_1,n3501,n7944,5.709835896997524e-05,6.963214508533566e-06,1698.1026117405272,True
l739_1,n7783,n7944,6.346763373672736e-05,7.739955333747235e-06,1698.1026117405272,True
l548_1,n3492,n7944,2.0158170467108303e-05,2.4583134715985737e-06,1698.1026117405272,True
l966,n3481,n7959,9.745458123425106e-06,1.1884705028567203e-06,1698.1026117405272,True
l732_1,n3483,n7959,0.0001043942471307,1.2731005747651996e-05,1698.1026117405272,True
l1002_1,n3477,n7959,9.291811506555829e-05,1.13314774470193e-05,1698.1026117405272,True
l205_1,n4510,n7961,0.0001164775713427,1.4204581871071704e-05,1698.1026117405272,True
l802_1,n5556,n7967,7.030774345336944e-05,8.574115055288955e-06,1698.1026117405272,True
l869_1,n5536,n7967,1.786911419807667e-05,2.1791602680581303e-06,1698.1026117405272,True
l886,n4682,n7976,1.1714131429044509e-05,1.4285526132981108e-06,1698.1026117405272,False
l527_1,n4681,n7976,6.695156542501947e-05,8.164825051831642e-06,1698.1026117405272,True
l1037_1,n4649,n7976,5.896144699277693e-05,7.1904203649727966e-06,1698.1026117405272,True
l1032_1,n4627,n7983,4.340004176035651e-05,5.292688019555671e-06,1698.1026117405272,True
l576_1,n4836,n7983,5.589067871799716e-05,6.815936429024044e-06,1698.1026117405272,True
l836,n4626,n7983,1.2610948416886677e-05,1.5379205386447169e-06,1698.1026117405272,False
l1022_1,n4737,n7998,2.7148256633578373e-05,3.310763004094924e-06,1698.1026117405272,True
l780_1,n4738,n7998,1.6607743049452783e-05,2.0253345182259494e-06,1698.1026117405272,True
l585_1,n4739,n7998,4.643217335928958e-05,5.662460165767022e-06,1698.1026117405272,True
l1031,n7786,n8002,8.303133022440246e-06,1.0125771978585666e-06,1698.1026117405272,True
l1030,n5693,n8002,3.5607148015215766e-05,4.342335123806801e-06,1698.1026117405272,True
l587,n7941,n8002,6.85195673201995e-05,8.35604479514628e-06,1698.1026117405272,True
l530,n4736,n8013,0.0001043696059586,1.272800072666595e-05,1698.1026117405272,True
l967,n4712,n8013,1.2453629232595418e-05,1.518735272267734e-06,1698.1026117405272,True
l9612_1,n6847,n8013,3.666385335530236e-05,4.471201628695409e-06,1698.1026117405272,True
l645_1,n4697,n8015,2.534084547310124e-05,3.0903470089147856e-06,1698.1026117405272,True
l665_1,n5738,n8015,6.17479490750774e-05,7.53023769208261e-06,1698.1026117405272,True
l1044_1,n5660,n8015,2.371388579436928e-05,2.891937291996253e-06,1698.1026117405272,True
l785_1,n4647,n8028,6.475360111969305e-05,7.89678062435281e-06,1698.1026117405272,True
l1047_1,n4645,n8028,1.6438400336625234e-05,2.004682967881126e-06,1698.1026117405272,True
l601,n6842,n8028,1.1144229841504289e-05,1.3590524196956448e-06,1698.1026117405272,False
l743_1,n3500,n8046,5.907418128090425e-05,7.204168448890762e-06,1698.1026117405272,True
l537_1,n3490,n8046,8.071692390342793e-05,9.843527305296087e-06,1698.1026117405272,True
l1033_1,n4653,n8047,1.3322945056199491e-05,1.6247493970974992e-06,1698.1026117405272,True
l759_1,n4627,n8047,4.453861577234303e-05,5.43153850882232e-06,1698.1026117405272,True
l757_1,n4779,n8047,1.863017754897244e-05,2.2719728718259075e-06,1698.1026117405272,True
l908_1,n5661,n8051,3.047894327693613e-05,3.716944302065381e-06,1698.1026117405272,True
l907_1,n5694,n8051,0.0001009251589449,1.2307946212793538e-05,1698.1026117405272,True
l1028_1,n8051,n8052,2.182734523459836e-05,2.6618713700729706e-06,1698.1026117405272,True
l7484_1,n5739,n8052,1.9249907001174024e-05,2.347549634289515e-06,1698.1026117405272,True
l931_1,n5659,n8052,2.288083365254996e-05,2.7903455673841413e-06,1698.1026117405272,True
l6942_1,n7269,n8061,9.4274797040365e-05,1.1496926468337194e-05,1698.1026117405272,True
l631_1,n7889,n8061,2.975353435304766e-05,3.628479799152154e-06,1698.1026117405272,True
l1009_1,n7798,n8061,1.8618631634245646e-05,2.2705648334445912e-06,1698.1026117405272,True
l980_1,n7967,n8066,6.215772655749248e-05,7.580210555791764e-06,1698.1026117405272,True
l901,n5554,n8066,1.5344936623393296e-05,1.8713337345601577e-06,1698.1026117405272,False
l7308_1,n5597,n8066,9.073949647136526e-06,1.1065792252605518e-06,1698.1026117405272,True
red_alt_1,n4499,n4554,9.825648250390067e-05,1.1982497866329348e-05,1698.1026117405272,True
tr12161,n3307,n3308,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12162,n3310,n3311,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12163,n3321,n3322,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12187,n3454,n3455,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12188,n3456,n3457,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12189,n3458,n3459,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12190,n3460,n3461,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12191,n3466,n3467,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12192,n3474,n3475,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12193,n3482,n3483,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12194,n3487,n3488,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12195,n3494,n3495,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12196,n3499,n3500,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12366,n4505,n4506,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12367,n4511,n4512,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12368,n4513,n4514,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12369,n4515,n4516,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12370,n4517,n4518,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12371,n4520,n4521,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12372,n4524,n4525,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12373,n4533,n4534,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12374,n4535,n4536,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12375,n4538,n4539,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12376,n4541,n4542,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12377,n4545,n4546,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12381,n4580,n4581,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12382,n4584,n4585,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12383,n4587,n4588,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12384,n4590,n4591,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12385,n4601,n4602,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12386,n4605,n4606,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12387,n4608,n4609,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12388,n4612,n4613,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12389,n4614,n4615,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12390,n4618,n4619,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12391,n4622,n4623,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12392,n4629,n4630,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12393,n4631,n4632,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12394,n4636,n4637,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12395,n4638,n4639,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12396,n4642,n4643,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12397,n4644,n4645,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12398,n4646,n4647,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12399,n4648,n4649,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12400,n4650,n4651,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12401,n4652,n4653,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12402,n4656,n4657,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12403,n4662,n4663,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12404,n4668,n4669,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12405,n4670,n4671,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12406,n4672,n4673,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12407,n4676,n4677,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12408,n4678,n4679,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12409,n4680,n4681,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12410,n4683,n4684,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12411,n4686,n4687,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12412,n4689,n4690,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12413,n4692,n4693,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12414,n4696,n4697,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12415,n4698,n4699,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12416,n4700,n4701,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12417,n4702,n4703,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12418,n4704,n4705,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12419,n4706,n4707,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12420,n4717,n4718,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12421,n4720,n4721,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12422,n4724,n4725,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12423,n4733,n4734,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12424,n4744,n4745,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12425,n4746,n4747,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12426,n4749,n4750,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12427,n4752,n4753,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12428,n4771,n4772,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12429,n4775,n4776,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12430,n4781,n4782,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12431,n4787,n4788,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12438,n4844,n4845,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12439,n4847,n4848,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12545,n5537,n5538,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12546,n5540,n5541,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12547,n5543,n5544,5.806636573301277e-07,1.2584e-08,100000000.0,False
tr12548,n5543,n5545,1.9570112045705858e-07,4.011111111111111e-09,300000000.0,False
tr12549,n5544,n5545,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12550,n5546,n5547,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12551,n5551,n5552,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12566,n5646,n5647,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12567,n5653,n5654,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12568,n5657,n5658,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12569,n5664,n5665,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12570,n5666,n5667,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12571,n5669,n5670,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12572,n5674,n5675,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12573,n5678,n5679,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12574,n5680,n5681,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12575,n5689,n5690,7.419877972067357e-08,1.0027777777777778e-09,600000000.0,False
tr12576,n5695,n5696,5.806636573301277e-07,1.2584e-08,100000000.0,False
l11572_2,n3307,n7769,0.0003891159233612,7.756463588595471e-05,491.55601918804734,True
l9636_2,n4715,n7261,0.0001403714812476,1.711847332288552e-05,1698.1026117405272,True
l11025_2,n6850,n7788,9.810531675711496e-06,1.196406301916036e-06,1698.1026117405272,True
l18_2,n4551,n7988,1.5326397261133733e-05,1.869072836723626e-06,1698.1026117405272,True
l697_2,n3310,n3316,0.0002185883478056,4.3572428134012565e-05,491.55601918804734,True
l700_2,n3303,n3316,0.0002195971598556,4.3773520237004384e-05,491.55601918804734,True
l685_2,n3321,n3348,0.0003149872571834,6.278815757810417e-05,491.55601918804734,True
l681_2,n3454,n3458,0.0003835222348967,7.644961492958058e-05,491.55601918804734,True
l7492_2,n3458,n3460,4.661700548436734e-05,9.292426342398804e-06,491.55601918804734,True
l682_2,n3454,n3463,0.0002834972635539,5.651108243601112e-05,491.55601918804734,True
l556_2,n3464,n3466,0.0001742664790226,3.4737504124114086e-05,491.55601918804734,True
l850_2,n3474,n3482,9.661263355496206e-05,1.9258332270092108e-05,491.55601918804734,True
l851_2,n3482,n3487,0.0001761244232199,3.510785844915942e-05,491.55601918804734,True
l852_2,n3482,n3487,0.0001774693171489,3.537594361773484e-05,491.55601918804734,True
l653_2,n3489,n3491,0.0002235356122768,4.45585938093362e-05,491.55601918804734,True
l652_2,n3494,n3499,0.0003421122675488,6.819513638848016e-05,491.55601918804734,True
l687_2,n3464,n3504,0.0001304076822271,2.5994886822684425e-05,491.55601918804734,True
l854_2,n3463,n3504,0.0001194340240212,2.3807446648754377e-05,491.55601918804734,True
l5529_2,n4576,n7988,3.2805612254874886e-05,4.000684421326206e-06,1698.1026117405272,True
l7491_2,n3456,n3848,5.279774858713608e-05,1.0524468156904203e-05,491.55601918804734,True
l5564_2,n4543,n7988,1.392655846604172e-05,1.698360788541673e-06,1698.1026117405272,True
l698_2,n3316,n4500,0.0005053546964685,0.0001007351554422,491.55601918804734,True
l699_2,n4500,n4511,0.0003432262881666,6.84172002989922e-05,491.55601918804734,True
l561_2,n4513,n4522,0.000165828255597,3.305546623196901e-05,491.55601918804734,True
l702_2,n4520,n4523,0.0001238481366905,2.4687336217386444e-05,491.55601918804734,True
l703_2,n4520,n4526,0.0001042682253308,2.078436385333513e-05,491.55601918804734,True
l704_2,n4524,n4530,0.0001620524402667,3.230281201329818e-05,491.55601918804734,True
l6693_2,n4505,n4531,0.0001027307718814,2.0477894727190663e-05,491.55601918804734,True
l912_2,n4532,n4533,0.0002270098607584,4.525113503489914e-05,491.55601918804734,True
l11390_2,n4535,n4541,0.0002370146479044,4.72454447650081e-05,491.55601918804734,True
l939_2,n4538,n4560,0.0001534693279079,3.059189260624512e-05,491.55601918804734,True
l572_2,n4505,n4577,7.333834509213441e-05,1.4618939221023473e-05,491.55601918804734,True
l721_2,n4594,n4595,0.0001421755152423,2.8340634267586985e-05,491.55601918804734,True
l929_2,n4598,n4599,5.945083573728953e-05,1.185066493102117e-05,491.55601918804734,True
l926_2,n4600,n4601,0.0001227924131996,2.4476892996598763e-05,491.55601918804734,True
l936_2,n4611,n4614,0.000327560753301,6.529450231915513e-05,491.55601918804734,True
l930_2,n4612,n4614,9.939759582225666e-05,1.981347425028372e-05,491.55601918804734,True
l649_2,n4605,n4617,0.0002816195544067,5.61367882538343e-05,491.55601918804734,True
l674_2,n4584,n4638,0.0001558282658174,3.106211278753475e-05,491.55601918804734,True
l673_2,n4640,n4642,0.0001513387747357,3.0167197621734425e-05,491.55601918804734,True
l892_2,n4648,n4650,0.000145269661146,2.8957407537423964e-05,491.55601918804734,True
l672_2,n4629,n4652,0.0001943746945079,3.874578628065199e-05,491.55601918804734,True
l823_2,n4650,n4654,0.0001019925492467,2.033074071363372e-05,491.55601918804734,True
l6954_2,n4622,n4654,6.500506142288352e-05,1.2957819552734255e-05,491.55601918804734,True
l6952_2,n4650,n4659,0.000113169559601,2.255871619954884e-05,491.55601918804734,True
l6953_2,n4656,n4659,8.853343464927237e-05,1.764786072742971e-05,491.55601918804734,True
l675_2,n4642,n4662,0.0001591955308237,3.17333284033971e-05,491.55601918804734,True
l677_2,n4661,n4668,7.406733469529048e-05,1.4764252763180825e-05,491.55601918804734,True
l830_2,n4668,n4670,4.895317675378298e-05,9.758108323013218e-06,491.55601918804734,True
l679_2,n4672,n4676,9.451919396679705e-05,1.884103534221868e-05,491.55601918804734,True
l553_2,n4656,n4680,0.0003637858495706,7.251545174166062e-05,491.55601918804734,True
l678_2,n4670,n4686,0.0001388971345634,2.7687136457821365e-05,491.55601918804734,True
l562_2,n4686,n4688,9.97613911884705e-05,1.988599159903066e-05,491.55601918804734,True
l676_2,n4648,n4688,0.000267781903953,5.337845261522082e-05,491.55601918804734,True
l694_2,n4678,n4688,0.0002469867231381,4.923323384814025e-05,491.55601918804734,True
l6937_2,n4686,n4689,6.601410798481093e-05,1.3158958402287894e-05,491.55601918804734,True
l708_2,n4689,n4691,6.891229962577129e-05,1.373667102174843e-05,491.55601918804734,True
l11368_2,n4644,n4692,0.0001674026242907,3.336929387855008e-05,491.55601918804734,True
l651_2,n4644,n4698,0.0001915226412158,3.817727067425356e-05,491.55601918804734,True
l563_2,n4700,n4704,0.000100909158243,2.0114782374028265e-05,491.55601918804734,True
l656_2,n4702,n4706,0.0001532654134736,3.055124521068805e-05,491.55601918804734,True
l555_2,n3466,n4709,0.000221532002388,4.41592031338402e-05,491.55601918804734,True
l937_2,n4618,n4717,9.081404417098916e-05,1.810246727660913e-05,491.55601918804734,True
l692_2,n4709,n4719,7.690113222484761e-05,1.5329129347145704e-05,491.55601918804734,True
l831_2,n4719,n4720,4.0026253633004647e-05,7.978655209236807e-06,491.55601918804734,True
l696_2,n4717,n4724,0.0001262842489179,2.5172939983649256e-05,491.55601918804734,True
l953_2,n4717,n4724,0.0001305680522002,2.6026854259182765e-05,491.55601918804734,True
l859_2,n4724,n4732,0.0003207028476339,6.392747793367922e-05,491.55601918804734,True
l564_2,n4589,n4749,0.0001682477107011,3.353774964141955e-05,491.55601918804734,True
l709_2,n4589,n4752,0.0001309654888061,2.610607750288698e-05,491.55601918804734,True
l566_2,n4761,n4762,0.0001164360133419,2.320983654657694e-05,491.55601918804734,True
l686_2,n4742,n4762,0.0001679080630375,3.3470045788209544e-05,491.55601918804734,True
l701_2,n4517,n4767,0.0004153238176022,8.278880085094426e-05,491.55601918804734,True
l720_2,n4524,n4767,0.0008035915753281,0.000160184367175,491.55601918804734,True
l657_2,n4594,n4768,0.0001881032647902,3.749566740004599e-05,491.55601918804734,True
l6482_2,n4594,n4768,0.0002292073962819,4.568918198311538e-05,491.55601918804734,True
l536_2,n4590,n4769,0.000459106736108,9.151629291189878e-05,491.55601918804734,True
l567_2,n4763,n4769,0.0003276937059219,6.532100450272302e-05,491.55601918804734,True
l722_2,n4594,n4769,9.264503184018011e-05,1.846744820734488e-05,491.55601918804734,True
l932_2,n4595,n4774,6.249037353012382e-05,1.2456552863147602e-05,491.55601918804734,True
l603_2,n4771,n4775,7.14707392383167e-05,1.4246658984382066e-05,491.55601918804734,True
l723_2,n4769,n4775,0.0002101283931387,4.188605843297863e-05,491.55601918804734,True
l933_2,n4774,n4775,4.766916493702769e-05,9.502159123660003e-06,491.55601918804734,True
l934_2,n4775,n4789,0.0001070491655306,2.133870409248409e-05,491.55601918804734,True
l669_2,n4601,n4798,0.0002248548949407,4.482157374233653e-05,491.55601918804734,True
l829_2,n4600,n4798,9.130492867331886e-05,1.820031800797053e-05,491.55601918804734,True
l1156_2,n4600,n4799,0.0001696655862381,3.382038263883161e-05,491.55601918804734,True
l650_2,n4587,n4847,0.0003810580986964,7.595842498931962e-05,491.55601918804734,True
l6688_2,n4617,n4847,0.000148163472885,2.953424708672207e-05,491.55601918804734,True
l899_2,n5544,n5546,0.0002157841251599,4.301344687573773e-05,491.55601918804734,True
l726_2,n5544,n5549,0.0003622277123242,7.220485959950876e-05,491.55601918804734,True
l7493_2,n5549,n5551,0.0002583590910232,5.150015103454015e-05,491.55601918804734,True
l602_2,n5653,n5655,5.452535728395208e-05,1.0868841983512045e-05,491.55601918804734,True
l569_2,n5651,n5657,0.0003616589685534,7.209148874819281e-05,491.55601918804734,True
l714_2,n5656,n5657,0.0002851233834584,5.683522593856846e-05,583.0781173182185,True
l706_2,n4590,n5663,0.0002612431425854,5.207504503365e-05,491.55601918804734,True
l716_2,n5663,n5666,0.0001866282157551,3.720163769206413e-05,491.55601918804734,True
l863_2,n5664,n5672,0.0001780922399581,3.550011427737397e-05,491.55601918804734,True
l865_2,n5646,n5672,0.0001190899449552,2.373885945951533e-05,491.55601918804734,True
l718_2,n5672,n5674,0.00019112883725,3.809877154485707e-05,491.55601918804734,True
l6463_2,n5674,n5676,0.0001957688997711,3.9023700951059134e-05,491.55601918804734,True
l6630_2,n5674,n5678,0.000353801440831,7.052520415236508e-05,491.55601918804734,True
l719_2,n5678,n5696,0.0003409565469796,6.796476019527743e-05,491.55601918804734,True
l717_2,n5666,n5710,0.0004095671930218,8.164130093459305e-05,491.55601918804734,True
l11476_2,n5676,n5710,0.0001938073772765,3.86326997893469e-05,491.55601918804734,True
l658_2,n5684,n5714,0.0001131130679394,2.254745540322186e-05,491.55601918804734,True
l1052_2,n4636,n6839,5.7660772381329454e-05,1.1493841670696902e-05,491.55601918804734,True
l552_2,n4631,n6839,5.916882670968963e-05,1.1794450506914875e-05,491.55601918804734,True
l680_2,n4676,n6841,0.0002298914971425,4.582554760316305e-05,491.55601918804734,True
l9621_2,n4584,n6843,0.0001238631819956,2.46903352815212e-05,491.55601918804734,True
l9620_2,n4661,n6843,4.293507562353298e-05,8.558486835255743e-06,491.55601918804734,True
l712_2,n4756,n6848,0.0002059579679843,4.105474444871418e-05,491.55601918804734,True
l9600_2,n4720,n6851,8.051116656805944e-05,1.6048737521872312e-05,491.55601918804734,True
l9599_2,n4587,n6851,0.0001084535597665,2.161864978735599e-05,491.55601918804734,True
l9614_2,n4603,n6854,6.917565998276434e-05,1.3789168102876613e-05,491.55601918804734,True
l9615_2,n4793,n6854,0.0001392080434612,2.7749111653399588e-05,491.55601918804734,True
l554_2,n5651,n7264,4.643802268676971e-05,9.25674870832619e-06,491.55601918804734,True
l557_2,n4719,n7266,5.727345052808478e-05,1.1416634656761088e-05,491.55601918804734,True
l9618_2,n4610,n7268,0.0001636526852021,3.262179771471979e-05,491.55601918804734,True
l9617_2,n4605,n7268,4.734672223889584e-05,9.43788483167359e-06,491.55601918804734,True
l691_2,n6846,n7270,0.0002909720368522,5.8001070468884745e-05,491.55601918804734,True
l9602_2,n4545,n7610,0.0004399916382283,8.770597439767426e-05,491.55601918804734,True
l9312_2,n5537,n7610,5.2119055634653006e-05,1.038918052518e-05,491.55601918804734,True
l9603_2,n4533,n7610,0.0003091736378357,6.162929657855478e-05,491.55601918804734,True
l683_2,n3469,n7649,4.082252951438547e-05,8.1373812985486e-06,491.55601918804734,True
l848_2,n3458,n7649,0.0003995347729467,7.964148297942508e-05,491.55601918804734,True
l998_2,n3468,n7649,3.944056346919644e-05,7.861906339374707e-06,491.55601918804734,True
l667_2,n4610,n7652,9.654368469839131e-05,1.9244588311971697e-05,491.55601918804734,True
l881_2,n4505,n7720,0.0010001941711497,0.0001993742533853,491.55601918804734,True
l7309_2,n5546,n7720,0.0001327616315723,2.646411260577843e-05,491.55601918804734,True
l6935_2,n6839,n7723,0.0001119001298763,2.230567372949628e-05,491.55601918804734,True
l900_2,n5553,n7726,7.192118830118182e-05,1.433644949525219e-05,491.55601918804734,True
l977_2,n5535,n7726,0.0001861967189269,3.7115625035271945e-05,491.55601918804734,True
l398_2,n5696,n7729,0.0001198082886296,2.388205088963095e-05,491.55601918804734,True
l1036_2,n4678,n7795,4.669573466619835e-05,9.30811986701628e-06,491.55601918804734,True
l535_2,n4685,n7795,0.0001140382779645,2.273188265073893e-05,491.55601918804734,True
l695_2,n4683,n7795,7.669141403965528e-05,1.5287325057738594e-05,491.55601918804734,True
l927_2,n4787,n7823,0.0002083143246619,4.152445009873314e-05,491.55601918804734,True
l887_2,n4599,n7823,7.943399833891396e-05,1.583401960244132e-05,491.55601918804734,True
l1015_2,n4580,n7823,7.932922815613563e-05,1.581313518062504e-05,491.55601918804734,True
l565_2,n4748,n7852,0.0002195920156463,4.377249481322071e-05,491.55601918804734,True
l860_2,n4644,n7872,7.741865072191878e-05,1.5432289180448926e-05,491.55601918804734,True
l1025_2,n5666,n7879,9.140429655147044e-05,1.8220125558432644e-05,491.55601918804734,True
l570_2,n5662,n7879,8.9267727131632e-05,1.779423132192e-05,491.55601918804734,True
l1043_2,n4755,n7884,5.61875572142294e-05,1.120017751778659e-05,491.55601918804734,True
l711_2,n4589,n7884,6.176953380815577e-05,1.2312863882024406e-05,491.55601918804734,True
l946_2,n4744,n7884,0.0001825762662465,3.639394011559735e-05,491.55601918804734,True
l689_2,n4720,n7888,9.270741821719114e-05,1.847988403000488e-05,491.55601918804734,True
l559_2,n4520,n7892,0.0001886175993295,3.759819255737678e-05,491.55601918804734,True
l560_2,n4513,n7892,0.0003242509534666,6.463474155480818e-05,491.55601918804734,True
l987_2,n4524,n7892,4.692534985361324e-05,9.353890336268415e-06,491.55601918804734,True
l914_2,n5546,n7901,0.0004763424685346,9.49519870833161e-05,491.55601918804734,True
l974_2,n5535,n7901,0.0003746901550502,7.468906745187844e-05,491.55601918804734,True
l693_2,n4500,n7910,0.000916935804383,0.0001827779012059,491.55601918804734,True
l833_2,n4735,n7910,4.221967314388591e-05,8.415881689811145e-06,491.55601918804734,True
l1024_2,n4761,n7938,9.803065977096296e-05,1.9540995303181984e-05,491.55601918804734,True
l705_2,n4593,n7938,7.51714404569022e-05,1.4984340290412396e-05,491.55601918804734,True
l710_2,n4763,n7938,0.0001464874495459,2.9200156055668508e-05,491.55601918804734,True
l1026_2,n5657,n7952,9.713842237267764e-05,1.9363140672294543e-05,491.55601918804734,True
l713_2,n5644,n7952,8.699907962880355e-05,1.7342009228332932e-05,491.55601918804734,True
l941_2,n3505,n7975,5.848868916994053e-05,1.165887491759612e-05,491.55601918804734,True
l688_2,n3466,n7975,0.0001195094118969,2.382247413227789e-05,491.55601918804734,True
l1012_2,n3471,n7975,7.219554706826352e-05,1.439113895048442e-05,491.55601918804734,True
l684_2,n3303,n7984,0.0003295785178507,6.569671452175179e-05,491.55601918804734,True
l990_2,n3318,n7984,0.0001509198029446,3.008368165010281e-05,491.55601918804734,True
l575_2,n4545,n7989,0.000480755724042,9.583170578910618e-05,491.55601918804734,True
l728_2,n5540,n7989,0.0001349853149206,2.690737174497372e-05,491.55601918804734,True
l978_2,n7726,n7989,5.036628525460719e-05,1.0039791080652594e-05,491.55601918804734,True
l1035_2,n4683,n7996,4.779645765726452e-05,9.527533087826814e-06,491.55601918804734,True
l891_2,n4685,n7996,0.0001744377666921,3.4771647845619174e-05,491.55601918804734,True
l832_2,n4680,n7996,6.060915572237512e-05,1.2081559280207665e-05,491.55601918804734,True
